lsoa11,sex,year,an_pop,age_group,age_cat,age_group2,an_pop2
E01007274,1,2018,41,"[15,20)",15,"[15,25]",41
E01007274,1,2018,38,"[20,25]",20,"[15,25]",38
E01007274,1,2018,56,"[20,25]",25,"[15,25]",56
E01007274,1,2018,47,"",30,"",47
E01007274,1,2018,36,"",35,"",36
E01007274,1,2018,30,"",40,"",30
E01007274,1,2018,38,"",45,"",38
E01007274,1,2018,55,"",50,"",55
E01007274,1,2018,32,"",55,"",32
E01007274,1,2018,42,"",60,"",42
E01007274,1,2018,43,"",65,"",43
E01007274,1,2018,35,"",70,"",35
E01007274,1,2018,10,"",75,"",10
E01007274,1,2018,6,"",80,"",6
E01007274,1,2018,5,"",85,"",5
E01007275,1,2018,70,"[0,10)",0,"[0,15)",70
E01007275,1,2018,77,"[0,10)",5,"[0,15)",77
E01007275,1,2018,45,"[10,15)",10,"[0,15)",45
E01007275,1,2018,59,"[15,20)",15,"[15,25]",59
E01007275,1,2018,45,"[20,25]",20,"[15,25]",45
E01007275,1,2018,42,"[20,25]",25,"[15,25]",42
E01007275,1,2018,69,"",30,"",69
E01007275,1,2018,55,"",35,"",55
E01007275,1,2018,39,"",40,"",39
E01007275,1,2018,49,"",45,"",49
E01007275,1,2018,53,"",50,"",53
E01007275,1,2018,37,"",55,"",37
E01007275,1,2018,39,"",60,"",39
E01007275,1,2018,35,"",65,"",35
E01007275,1,2018,32,"",70,"",32
E01007275,1,2018,8,"",75,"",8
E01007275,1,2018,12,"",80,"",12
E01007275,1,2018,7,"",85,"",7
E01007276,1,2018,63,"[0,10)",0,"[0,15)",63
E01007276,1,2018,56,"[0,10)",5,"[0,15)",56
E01007276,1,2018,75,"[10,15)",10,"[0,15)",75
E01007276,1,2018,61,"[15,20)",15,"[15,25]",61
E01007276,1,2018,41,"[20,25]",20,"[15,25]",41
E01007276,1,2018,46,"[20,25]",25,"[15,25]",46
E01007276,1,2018,52,"",30,"",52
E01007276,1,2018,49,"",35,"",49
E01007276,1,2018,39,"",40,"",39
E01007276,1,2018,49,"",45,"",49
E01007276,1,2018,44,"",50,"",44
E01007276,1,2018,41,"",55,"",41
E01007276,1,2018,35,"",60,"",35
E01007276,1,2018,35,"",65,"",35
E01007276,1,2018,35,"",70,"",35
E01007276,1,2018,23,"",75,"",23
E01007276,1,2018,22,"",80,"",22
E01007276,1,2018,16,"",85,"",16
E01007277,1,2018,52,"[0,10)",0,"[0,15)",52
E01007277,1,2018,53,"[0,10)",5,"[0,15)",53
E01007277,1,2018,57,"[10,15)",10,"[0,15)",57
E01007277,1,2018,53,"[15,20)",15,"[15,25]",53
E01007277,1,2018,47,"[20,25]",20,"[15,25]",47
E01007277,1,2018,73,"[20,25]",25,"[15,25]",73
E01007277,1,2018,50,"",30,"",50
E01007277,1,2018,50,"",35,"",50
E01007277,1,2018,20,"",40,"",20
E01007277,1,2018,35,"",45,"",35
E01007277,1,2018,63,"",50,"",63
E01007277,1,2018,40,"",55,"",40
E01007277,1,2018,41,"",60,"",41
E01007277,1,2018,25,"",65,"",25
E01007277,1,2018,27,"",70,"",27
E01007277,1,2018,16,"",75,"",16
E01007277,1,2018,9,"",80,"",9
E01007277,1,2018,9,"",85,"",9
E01007278,1,2018,52,"[0,10)",0,"[0,15)",52
E01007278,1,2018,69,"[0,10)",5,"[0,15)",69
E01007278,1,2018,62,"[10,15)",10,"[0,15)",62
E01007278,1,2018,58,"[15,20)",15,"[15,25]",58
E01007278,1,2018,48,"[20,25]",20,"[15,25]",48
E01007278,1,2018,66,"[20,25]",25,"[15,25]",66
E01007278,1,2018,49,"",30,"",49
E01007278,1,2018,61,"",35,"",61
E01007278,1,2018,35,"",40,"",35
E01007278,1,2018,41,"",45,"",41
E01007278,1,2018,43,"",50,"",43
E01007278,1,2018,58,"",55,"",58
E01007278,1,2018,30,"",60,"",30
E01007278,1,2018,28,"",65,"",28
E01007278,1,2018,34,"",70,"",34
E01007278,1,2018,12,"",75,"",12
E01007278,1,2018,10,"",80,"",10
E01007278,1,2018,9,"",85,"",9
E01007279,1,2018,54,"[0,10)",0,"[0,15)",54
E01007279,1,2018,76,"[0,10)",5,"[0,15)",76
E01007279,1,2018,66,"[10,15)",10,"[0,15)",66
E01007279,1,2018,30,"[15,20)",15,"[15,25]",30
E01007279,1,2018,47,"[20,25]",20,"[15,25]",47
E01007279,1,2018,46,"[20,25]",25,"[15,25]",46
E01007279,1,2018,46,"",30,"",46
E01007279,1,2018,34,"",35,"",34
E01007279,1,2018,52,"",40,"",52
E01007279,1,2018,51,"",45,"",51
E01007279,1,2018,58,"",50,"",58
E01007279,1,2018,46,"",55,"",46
E01007279,1,2018,45,"",60,"",45
E01007279,1,2018,46,"",65,"",46
E01007279,1,2018,44,"",70,"",44
E01007279,1,2018,28,"",75,"",28
E01007279,1,2018,22,"",80,"",22
E01007279,1,2018,18,"",85,"",18
E01007280,1,2018,33,"[0,10)",0,"[0,15)",33
E01007280,1,2018,51,"[0,10)",5,"[0,15)",51
E01007280,1,2018,52,"[10,15)",10,"[0,15)",52
E01007280,1,2018,57,"[15,20)",15,"[15,25]",57
E01007280,1,2018,47,"[20,25]",20,"[15,25]",47
E01007280,1,2018,33,"[20,25]",25,"[15,25]",33
E01007280,1,2018,27,"",30,"",27
E01007280,1,2018,36,"",35,"",36
E01007280,1,2018,49,"",40,"",49
E01007280,1,2018,57,"",45,"",57
E01007280,1,2018,59,"",50,"",59
E01007280,1,2018,59,"",55,"",59
E01007280,1,2018,62,"",60,"",62
E01007280,1,2018,56,"",65,"",56
E01007280,1,2018,52,"",70,"",52
E01007280,1,2018,34,"",75,"",34
E01007280,1,2018,17,"",80,"",17
E01007280,1,2018,25,"",85,"",25
E01007281,1,2018,31,"[0,10)",0,"[0,15)",31
E01007281,1,2018,44,"[0,10)",5,"[0,15)",44
E01007281,1,2018,55,"[10,15)",10,"[0,15)",55
E01007281,1,2018,31,"[15,20)",15,"[15,25]",31
E01007281,1,2018,11,"[20,25]",20,"[15,25]",11
E01007281,1,2018,16,"[20,25]",25,"[15,25]",16
E01007281,1,2018,28,"",30,"",28
E01007281,1,2018,25,"",35,"",25
E01007281,1,2018,35,"",40,"",35
E01007281,1,2018,53,"",45,"",53
E01007281,1,2018,42,"",50,"",42
E01007281,1,2018,53,"",55,"",53
E01007281,1,2018,45,"",60,"",45
E01007281,1,2018,68,"",65,"",68
E01007281,1,2018,55,"",70,"",55
E01007281,1,2018,35,"",75,"",35
E01007281,1,2018,28,"",80,"",28
E01007281,1,2018,20,"",85,"",20
E01007282,1,2018,54,"[0,10)",0,"[0,15)",54
E01007282,1,2018,44,"[0,10)",5,"[0,15)",44
E01007282,1,2018,30,"[10,15)",10,"[0,15)",30
E01007282,1,2018,43,"[15,20)",15,"[15,25]",43
E01007282,1,2018,24,"[20,25]",20,"[15,25]",24
E01007282,1,2018,33,"[20,25]",25,"[15,25]",33
E01007282,1,2018,31,"",30,"",31
E01007282,1,2018,36,"",35,"",36
E01007282,1,2018,58,"",40,"",58
E01007282,1,2018,37,"",45,"",37
E01007282,1,2018,51,"",50,"",51
E01007282,1,2018,42,"",55,"",42
E01007282,1,2018,28,"",60,"",28
E01007282,1,2018,62,"",65,"",62
E01007282,1,2018,40,"",70,"",40
E01007282,1,2018,28,"",75,"",28
E01007282,1,2018,27,"",80,"",27
E01007282,1,2018,13,"",85,"",13
E01007283,1,2018,10,"[0,10)",0,"[0,15)",10
E01007283,1,2018,32,"[0,10)",5,"[0,15)",32
E01007283,1,2018,40,"[10,15)",10,"[0,15)",40
E01007283,1,2018,38,"[15,20)",15,"[15,25]",38
E01007283,1,2018,24,"[20,25]",20,"[15,25]",24
E01007283,1,2018,21,"[20,25]",25,"[15,25]",21
E01007283,1,2018,17,"",30,"",17
E01007283,1,2018,9,"",35,"",9
E01007283,1,2018,12,"",40,"",12
E01007283,1,2018,41,"",45,"",41
E01007283,1,2018,45,"",50,"",45
E01007283,1,2018,48,"",55,"",48
E01007283,1,2018,52,"",60,"",52
E01007283,1,2018,58,"",65,"",58
E01007283,1,2018,59,"",70,"",59
E01007283,1,2018,36,"",75,"",36
E01007283,1,2018,26,"",80,"",26
E01007283,1,2018,21,"",85,"",21
E01007284,1,2018,29,"[0,10)",0,"[0,15)",29
E01007284,1,2018,57,"[0,10)",5,"[0,15)",57
E01007284,1,2018,48,"[10,15)",10,"[0,15)",48
E01007284,1,2018,31,"[15,20)",15,"[15,25]",31
E01007284,1,2018,27,"[20,25]",20,"[15,25]",27
E01007284,1,2018,37,"[20,25]",25,"[15,25]",37
E01007284,1,2018,24,"",30,"",24
E01007284,1,2018,51,"",35,"",51
E01007284,1,2018,44,"",40,"",44
E01007284,1,2018,50,"",45,"",50
E01007284,1,2018,69,"",50,"",69
E01007284,1,2018,65,"",55,"",65
E01007284,1,2018,68,"",60,"",68
E01007284,1,2018,64,"",65,"",64
E01007284,1,2018,63,"",70,"",63
E01007284,1,2018,40,"",75,"",40
E01007284,1,2018,17,"",80,"",17
E01007284,1,2018,27,"",85,"",27
E01007285,1,2018,44,"[0,10)",0,"[0,15)",44
E01007285,1,2018,47,"[0,10)",5,"[0,15)",47
E01007285,1,2018,29,"[10,15)",10,"[0,15)",29
E01007285,1,2018,33,"[15,20)",15,"[15,25]",33
E01007285,1,2018,33,"[20,25]",20,"[15,25]",33
E01007285,1,2018,36,"[20,25]",25,"[15,25]",36
E01007285,1,2018,18,"",30,"",18
E01007285,1,2018,43,"",35,"",43
E01007285,1,2018,33,"",40,"",33
E01007285,1,2018,47,"",45,"",47
E01007285,1,2018,43,"",50,"",43
E01007285,1,2018,51,"",55,"",51
E01007285,1,2018,41,"",60,"",41
E01007285,1,2018,49,"",65,"",49
E01007285,1,2018,50,"",70,"",50
E01007285,1,2018,41,"",75,"",41
E01007285,1,2018,44,"",80,"",44
E01007285,1,2018,22,"",85,"",22
E01007286,1,2018,54,"[0,10)",0,"[0,15)",54
E01007286,1,2018,43,"[0,10)",5,"[0,15)",43
E01007286,1,2018,41,"[10,15)",10,"[0,15)",41
E01007286,1,2018,40,"[15,20)",15,"[15,25]",40
E01007286,1,2018,22,"[20,25]",20,"[15,25]",22
E01007286,1,2018,39,"[20,25]",25,"[15,25]",39
E01007286,1,2018,35,"",30,"",35
E01007286,1,2018,47,"",35,"",47
E01007286,1,2018,32,"",40,"",32
E01007286,1,2018,43,"",45,"",43
E01007286,1,2018,53,"",50,"",53
E01007286,1,2018,46,"",55,"",46
E01007286,1,2018,55,"",60,"",55
E01007286,1,2018,69,"",65,"",69
E01007286,1,2018,52,"",70,"",52
E01007286,1,2018,25,"",75,"",25
E01007286,1,2018,13,"",80,"",13
E01007286,1,2018,16,"",85,"",16
E01007287,1,2018,34,"[0,10)",0,"[0,15)",34
E01007287,1,2018,47,"[0,10)",5,"[0,15)",47
E01007287,1,2018,38,"[10,15)",10,"[0,15)",38
E01007287,1,2018,37,"[15,20)",15,"[15,25]",37
E01007287,1,2018,41,"[20,25]",20,"[15,25]",41
E01007287,1,2018,42,"[20,25]",25,"[15,25]",42
E01007287,1,2018,37,"",30,"",37
E01007287,1,2018,35,"",35,"",35
E01007287,1,2018,46,"",40,"",46
E01007287,1,2018,50,"",45,"",50
E01007287,1,2018,72,"",50,"",72
E01007287,1,2018,63,"",55,"",63
E01007287,1,2018,56,"",60,"",56
E01007287,1,2018,62,"",65,"",62
E01007287,1,2018,58,"",70,"",58
E01007287,1,2018,51,"",75,"",51
E01007287,1,2018,48,"",80,"",48
E01007287,1,2018,33,"",85,"",33
E01007288,1,2018,41,"[0,10)",0,"[0,15)",41
E01007288,1,2018,41,"[0,10)",5,"[0,15)",41
E01007288,1,2018,49,"[10,15)",10,"[0,15)",49
E01007288,1,2018,33,"[15,20)",15,"[15,25]",33
E01007288,1,2018,30,"[20,25]",20,"[15,25]",30
E01007288,1,2018,41,"[20,25]",25,"[15,25]",41
E01007288,1,2018,47,"",30,"",47
E01007288,1,2018,30,"",35,"",30
E01007288,1,2018,30,"",40,"",30
E01007288,1,2018,36,"",45,"",36
E01007288,1,2018,43,"",50,"",43
E01007288,1,2018,41,"",55,"",41
E01007288,1,2018,42,"",60,"",42
E01007288,1,2018,57,"",65,"",57
E01007288,1,2018,50,"",70,"",50
E01007288,1,2018,43,"",75,"",43
E01007288,1,2018,35,"",80,"",35
E01007288,1,2018,30,"",85,"",30
E01007289,1,2018,79,"[0,10)",0,"[0,15)",79
E01007289,1,2018,89,"[0,10)",5,"[0,15)",89
E01007289,1,2018,72,"[10,15)",10,"[0,15)",72
E01007289,1,2018,67,"[15,20)",15,"[15,25]",67
E01007289,1,2018,54,"[20,25]",20,"[15,25]",54
E01007289,1,2018,65,"[20,25]",25,"[15,25]",65
E01007289,1,2018,48,"",30,"",48
E01007289,1,2018,54,"",35,"",54
E01007289,1,2018,31,"",40,"",31
E01007289,1,2018,36,"",45,"",36
E01007289,1,2018,52,"",50,"",52
E01007289,1,2018,67,"",55,"",67
E01007289,1,2018,32,"",60,"",32
E01007289,1,2018,24,"",65,"",24
E01007289,1,2018,26,"",70,"",26
E01007289,1,2018,16,"",75,"",16
E01007289,1,2018,8,"",80,"",8
E01007289,1,2018,3,"",85,"",3
E01007290,1,2018,78,"[0,10)",0,"[0,15)",78
E01007290,1,2018,73,"[0,10)",5,"[0,15)",73
E01007290,1,2018,54,"[10,15)",10,"[0,15)",54
E01007290,1,2018,65,"[15,20)",15,"[15,25]",65
E01007290,1,2018,51,"[20,25]",20,"[15,25]",51
E01007290,1,2018,58,"[20,25]",25,"[15,25]",58
E01007290,1,2018,52,"",30,"",52
E01007290,1,2018,67,"",35,"",67
E01007290,1,2018,43,"",40,"",43
E01007290,1,2018,50,"",45,"",50
E01007290,1,2018,62,"",50,"",62
E01007290,1,2018,86,"",55,"",86
E01007290,1,2018,61,"",60,"",61
E01007290,1,2018,48,"",65,"",48
E01007290,1,2018,44,"",70,"",44
E01007290,1,2018,29,"",75,"",29
E01007290,1,2018,23,"",80,"",23
E01007290,1,2018,8,"",85,"",8
E01007291,1,2018,67,"[0,10)",0,"[0,15)",67
E01007291,1,2018,48,"[0,10)",5,"[0,15)",48
E01007291,1,2018,54,"[10,15)",10,"[0,15)",54
E01007291,1,2018,42,"[15,20)",15,"[15,25]",42
E01007291,1,2018,96,"[20,25]",20,"[15,25]",96
E01007291,1,2018,49,"[20,25]",25,"[15,25]",49
E01007291,1,2018,73,"",30,"",73
E01007291,1,2018,40,"",35,"",40
E01007291,1,2018,42,"",40,"",42
E01007291,1,2018,51,"",45,"",51
E01007291,1,2018,80,"",50,"",80
E01007291,1,2018,66,"",55,"",66
E01007291,1,2018,61,"",60,"",61
E01007291,1,2018,46,"",65,"",46
E01007291,1,2018,25,"",70,"",25
E01007291,1,2018,13,"",75,"",13
E01007291,1,2018,10,"",80,"",10
E01007291,1,2018,8,"",85,"",8
E01007292,1,2018,70,"[0,10)",0,"[0,15)",70
E01007292,1,2018,54,"[0,10)",5,"[0,15)",54
E01007292,1,2018,74,"[10,15)",10,"[0,15)",74
E01007292,1,2018,42,"[15,20)",15,"[15,25]",42
E01007292,1,2018,48,"[20,25]",20,"[15,25]",48
E01007292,1,2018,69,"[20,25]",25,"[15,25]",69
E01007292,1,2018,45,"",30,"",45
E01007292,1,2018,44,"",35,"",44
E01007292,1,2018,36,"",40,"",36
E01007292,1,2018,56,"",45,"",56
E01007292,1,2018,45,"",50,"",45
E01007292,1,2018,53,"",55,"",53
E01007292,1,2018,30,"",60,"",30
E01007292,1,2018,23,"",65,"",23
E01007292,1,2018,20,"",70,"",20
E01007292,1,2018,19,"",75,"",19
E01007292,1,2018,7,"",80,"",7
E01007292,1,2018,5,"",85,"",5
E01007293,1,2018,49,"[0,10)",0,"[0,15)",49
E01007293,1,2018,67,"[0,10)",5,"[0,15)",67
E01007293,1,2018,39,"[10,15)",10,"[0,15)",39
E01007293,1,2018,56,"[15,20)",15,"[15,25]",56
E01007293,1,2018,35,"[20,25]",20,"[15,25]",35
E01007293,1,2018,39,"[20,25]",25,"[15,25]",39
E01007293,1,2018,55,"",30,"",55
E01007293,1,2018,29,"",35,"",29
E01007293,1,2018,32,"",40,"",32
E01007293,1,2018,36,"",45,"",36
E01007293,1,2018,36,"",50,"",36
E01007293,1,2018,48,"",55,"",48
E01007293,1,2018,33,"",60,"",33
E01007293,1,2018,41,"",65,"",41
E01007293,1,2018,34,"",70,"",34
E01007293,1,2018,18,"",75,"",18
E01007293,1,2018,7,"",80,"",7
E01007293,1,2018,8,"",85,"",8
E01007294,1,2018,81,"[0,10)",0,"[0,15)",81
E01007294,1,2018,82,"[0,10)",5,"[0,15)",82
E01007294,1,2018,61,"[10,15)",10,"[0,15)",61
E01007294,1,2018,35,"[15,20)",15,"[15,25]",35
E01007294,1,2018,26,"[20,25]",20,"[15,25]",26
E01007294,1,2018,58,"[20,25]",25,"[15,25]",58
E01007294,1,2018,45,"",30,"",45
E01007294,1,2018,45,"",35,"",45
E01007294,1,2018,42,"",40,"",42
E01007294,1,2018,53,"",45,"",53
E01007294,1,2018,40,"",50,"",40
E01007294,1,2018,42,"",55,"",42
E01007294,1,2018,35,"",60,"",35
E01007294,1,2018,19,"",65,"",19
E01007294,1,2018,27,"",70,"",27
E01007294,1,2018,8,"",75,"",8
E01007294,1,2018,4,"",80,"",4
E01007294,1,2018,5,"",85,"",5
E01007295,1,2018,71,"[0,10)",0,"[0,15)",71
E01007295,1,2018,52,"[0,10)",5,"[0,15)",52
E01007295,1,2018,38,"[10,15)",10,"[0,15)",38
E01007295,1,2018,51,"[15,20)",15,"[15,25]",51
E01007295,1,2018,57,"[20,25]",20,"[15,25]",57
E01007295,1,2018,66,"[20,25]",25,"[15,25]",66
E01007295,1,2018,66,"",30,"",66
E01007295,1,2018,59,"",35,"",59
E01007295,1,2018,30,"",40,"",30
E01007295,1,2018,38,"",45,"",38
E01007295,1,2018,20,"",50,"",20
E01007295,1,2018,20,"",55,"",20
E01007295,1,2018,29,"",60,"",29
E01007295,1,2018,28,"",65,"",28
E01007295,1,2018,10,"",70,"",10
E01007295,1,2018,12,"",75,"",12
E01007295,1,2018,10,"",80,"",10
E01007295,1,2018,2,"",85,"",2
E01007296,1,2018,91,"[0,10)",0,"[0,15)",91
E01007296,1,2018,67,"[0,10)",5,"[0,15)",67
E01007296,1,2018,33,"[10,15)",10,"[0,15)",33
E01007296,1,2018,31,"[15,20)",15,"[15,25]",31
E01007296,1,2018,34,"[20,25]",20,"[15,25]",34
E01007296,1,2018,53,"[20,25]",25,"[15,25]",53
E01007296,1,2018,54,"",30,"",54
E01007296,1,2018,43,"",35,"",43
E01007296,1,2018,43,"",40,"",43
E01007296,1,2018,49,"",45,"",49
E01007296,1,2018,53,"",50,"",53
E01007296,1,2018,48,"",55,"",48
E01007296,1,2018,27,"",60,"",27
E01007296,1,2018,31,"",65,"",31
E01007296,1,2018,29,"",70,"",29
E01007296,1,2018,26,"",75,"",26
E01007296,1,2018,5,"",80,"",5
E01007296,1,2018,10,"",85,"",10
E01007297,1,2018,49,"[0,10)",0,"[0,15)",49
E01007297,1,2018,50,"[0,10)",5,"[0,15)",50
E01007297,1,2018,45,"[10,15)",10,"[0,15)",45
E01007297,1,2018,41,"[15,20)",15,"[15,25]",41
E01007297,1,2018,22,"[20,25]",20,"[15,25]",22
E01007297,1,2018,30,"[20,25]",25,"[15,25]",30
E01007297,1,2018,32,"",30,"",32
E01007297,1,2018,32,"",35,"",32
E01007297,1,2018,44,"",40,"",44
E01007297,1,2018,43,"",45,"",43
E01007297,1,2018,39,"",50,"",39
E01007297,1,2018,43,"",55,"",43
E01007297,1,2018,38,"",60,"",38
E01007297,1,2018,27,"",65,"",27
E01007297,1,2018,31,"",70,"",31
E01007297,1,2018,21,"",75,"",21
E01007297,1,2018,33,"",80,"",33
E01007297,1,2018,18,"",85,"",18
E01007298,1,2018,28,"[0,10)",0,"[0,15)",28
E01007298,1,2018,37,"[0,10)",5,"[0,15)",37
E01007298,1,2018,33,"[10,15)",10,"[0,15)",33
E01007298,1,2018,38,"[15,20)",15,"[15,25]",38
E01007298,1,2018,33,"[20,25]",20,"[15,25]",33
E01007298,1,2018,24,"[20,25]",25,"[15,25]",24
E01007298,1,2018,25,"",30,"",25
E01007298,1,2018,36,"",35,"",36
E01007298,1,2018,34,"",40,"",34
E01007298,1,2018,50,"",45,"",50
E01007298,1,2018,51,"",50,"",51
E01007298,1,2018,53,"",55,"",53
E01007298,1,2018,36,"",60,"",36
E01007298,1,2018,59,"",65,"",59
E01007298,1,2018,81,"",70,"",81
E01007298,1,2018,33,"",75,"",33
E01007298,1,2018,26,"",80,"",26
E01007298,1,2018,24,"",85,"",24
E01007299,1,2018,38,"[0,10)",0,"[0,15)",38
E01007299,1,2018,34,"[0,10)",5,"[0,15)",34
E01007299,1,2018,37,"[10,15)",10,"[0,15)",37
E01007299,1,2018,23,"[15,20)",15,"[15,25]",23
E01007299,1,2018,36,"[20,25]",20,"[15,25]",36
E01007299,1,2018,45,"[20,25]",25,"[15,25]",45
E01007299,1,2018,46,"",30,"",46
E01007299,1,2018,44,"",35,"",44
E01007299,1,2018,37,"",40,"",37
E01007299,1,2018,29,"",45,"",29
E01007299,1,2018,45,"",50,"",45
E01007299,1,2018,37,"",55,"",37
E01007299,1,2018,59,"",60,"",59
E01007299,1,2018,44,"",65,"",44
E01007299,1,2018,41,"",70,"",41
E01007299,1,2018,18,"",75,"",18
E01007299,1,2018,16,"",80,"",16
E01007299,1,2018,15,"",85,"",15
E01007300,1,2018,103,"[0,10)",0,"[0,15)",103
E01007300,1,2018,106,"[0,10)",5,"[0,15)",106
E01007300,1,2018,85,"[10,15)",10,"[0,15)",85
E01007300,1,2018,63,"[15,20)",15,"[15,25]",63
E01007300,1,2018,46,"[20,25]",20,"[15,25]",46
E01007300,1,2018,54,"[20,25]",25,"[15,25]",54
E01007300,1,2018,71,"",30,"",71
E01007300,1,2018,54,"",35,"",54
E01007300,1,2018,67,"",40,"",67
E01007300,1,2018,86,"",45,"",86
E01007300,1,2018,60,"",50,"",60
E01007300,1,2018,78,"",55,"",78
E01007300,1,2018,34,"",60,"",34
E01007300,1,2018,43,"",65,"",43
E01007300,1,2018,31,"",70,"",31
E01007300,1,2018,26,"",75,"",26
E01007300,1,2018,19,"",80,"",19
E01007300,1,2018,11,"",85,"",11
E01007301,1,2018,37,"[0,10)",0,"[0,15)",37
E01007301,1,2018,43,"[0,10)",5,"[0,15)",43
E01007301,1,2018,43,"[10,15)",10,"[0,15)",43
E01007301,1,2018,51,"[15,20)",15,"[15,25]",51
E01007301,1,2018,38,"[20,25]",20,"[15,25]",38
E01007301,1,2018,26,"[20,25]",25,"[15,25]",26
E01007301,1,2018,39,"",30,"",39
E01007301,1,2018,33,"",35,"",33
E01007301,1,2018,63,"",40,"",63
E01007301,1,2018,58,"",45,"",58
E01007301,1,2018,59,"",50,"",59
E01007301,1,2018,60,"",55,"",60
E01007301,1,2018,50,"",60,"",50
E01007301,1,2018,50,"",65,"",50
E01007301,1,2018,50,"",70,"",50
E01007301,1,2018,34,"",75,"",34
E01007301,1,2018,30,"",80,"",30
E01007301,1,2018,18,"",85,"",18
E01007302,1,2018,43,"[0,10)",0,"[0,15)",43
E01007302,1,2018,36,"[0,10)",5,"[0,15)",36
E01007302,1,2018,56,"[10,15)",10,"[0,15)",56
E01007302,1,2018,44,"[15,20)",15,"[15,25]",44
E01007302,1,2018,52,"[20,25]",20,"[15,25]",52
E01007302,1,2018,48,"[20,25]",25,"[15,25]",48
E01007302,1,2018,48,"",30,"",48
E01007302,1,2018,40,"",35,"",40
E01007302,1,2018,44,"",40,"",44
E01007302,1,2018,53,"",45,"",53
E01007302,1,2018,62,"",50,"",62
E01007302,1,2018,47,"",55,"",47
E01007302,1,2018,52,"",60,"",52
E01007302,1,2018,44,"",65,"",44
E01007302,1,2018,42,"",70,"",42
E01007302,1,2018,30,"",75,"",30
E01007302,1,2018,19,"",80,"",19
E01007302,1,2018,21,"",85,"",21
E01007303,1,2018,38,"[0,10)",0,"[0,15)",38
E01007303,1,2018,41,"[0,10)",5,"[0,15)",41
E01007303,1,2018,51,"[10,15)",10,"[0,15)",51
E01007303,1,2018,48,"[15,20)",15,"[15,25]",48
E01007303,1,2018,36,"[20,25]",20,"[15,25]",36
E01007303,1,2018,31,"[20,25]",25,"[15,25]",31
E01007303,1,2018,40,"",30,"",40
E01007303,1,2018,38,"",35,"",38
E01007303,1,2018,32,"",40,"",32
E01007303,1,2018,38,"",45,"",38
E01007303,1,2018,28,"",50,"",28
E01007303,1,2018,44,"",55,"",44
E01007303,1,2018,48,"",60,"",48
E01007303,1,2018,48,"",65,"",48
E01007303,1,2018,34,"",70,"",34
E01007303,1,2018,17,"",75,"",17
E01007303,1,2018,9,"",80,"",9
E01007303,1,2018,11,"",85,"",11
E01007304,1,2018,65,"[0,10)",0,"[0,15)",65
E01007304,1,2018,75,"[0,10)",5,"[0,15)",75
E01007304,1,2018,39,"[10,15)",10,"[0,15)",39
E01007304,1,2018,51,"[15,20)",15,"[15,25]",51
E01007304,1,2018,45,"[20,25]",20,"[15,25]",45
E01007304,1,2018,57,"[20,25]",25,"[15,25]",57
E01007304,1,2018,34,"",30,"",34
E01007304,1,2018,34,"",35,"",34
E01007304,1,2018,26,"",40,"",26
E01007304,1,2018,32,"",45,"",32
E01007304,1,2018,35,"",50,"",35
E01007304,1,2018,43,"",55,"",43
E01007304,1,2018,34,"",60,"",34
E01007304,1,2018,30,"",65,"",30
E01007304,1,2018,31,"",70,"",31
E01007304,1,2018,21,"",75,"",21
E01007304,1,2018,25,"",80,"",25
E01007304,1,2018,23,"",85,"",23
E01007305,1,2018,32,"[0,10)",0,"[0,15)",32
E01007305,1,2018,40,"[0,10)",5,"[0,15)",40
E01007305,1,2018,52,"[10,15)",10,"[0,15)",52
E01007305,1,2018,31,"[15,20)",15,"[15,25]",31
E01007305,1,2018,38,"[20,25]",20,"[15,25]",38
E01007305,1,2018,44,"[20,25]",25,"[15,25]",44
E01007305,1,2018,39,"",30,"",39
E01007305,1,2018,39,"",35,"",39
E01007305,1,2018,35,"",40,"",35
E01007305,1,2018,53,"",45,"",53
E01007305,1,2018,74,"",50,"",74
E01007305,1,2018,55,"",55,"",55
E01007305,1,2018,44,"",60,"",44
E01007305,1,2018,58,"",65,"",58
E01007305,1,2018,49,"",70,"",49
E01007305,1,2018,34,"",75,"",34
E01007305,1,2018,23,"",80,"",23
E01007305,1,2018,19,"",85,"",19
E01007306,1,2018,50,"[0,10)",0,"[0,15)",50
E01007306,1,2018,50,"[0,10)",5,"[0,15)",50
E01007306,1,2018,41,"[10,15)",10,"[0,15)",41
E01007306,1,2018,28,"[15,20)",15,"[15,25]",28
E01007306,1,2018,30,"[20,25]",20,"[15,25]",30
E01007306,1,2018,58,"[20,25]",25,"[15,25]",58
E01007306,1,2018,47,"",30,"",47
E01007306,1,2018,58,"",35,"",58
E01007306,1,2018,35,"",40,"",35
E01007306,1,2018,50,"",45,"",50
E01007306,1,2018,60,"",50,"",60
E01007306,1,2018,55,"",55,"",55
E01007306,1,2018,64,"",60,"",64
E01007306,1,2018,55,"",65,"",55
E01007306,1,2018,43,"",70,"",43
E01007306,1,2018,34,"",75,"",34
E01007306,1,2018,22,"",80,"",22
E01007306,1,2018,5,"",85,"",5
E01007307,1,2018,40,"[0,10)",0,"[0,15)",40
E01007307,1,2018,51,"[0,10)",5,"[0,15)",51
E01007307,1,2018,44,"[10,15)",10,"[0,15)",44
E01007307,1,2018,40,"[15,20)",15,"[15,25]",40
E01007307,1,2018,56,"[20,25]",20,"[15,25]",56
E01007307,1,2018,62,"[20,25]",25,"[15,25]",62
